tipConnectToBase,"Connect to existing base\n1. Select building block in toolbar\n2. Point on base\n3. Press ""Connect""",,,,,,,,
tipSymmetryPlane,Use symmetry plane for faster building,,,,,,,,
tipSelection,"Select parts of a structure to copy, move, rotate etc",,,,,,,,
tipShowBPParts,Show parts of structure that were saved via selection,,,,,,,,
SentryGun03,Sentry Gun 1 - Player,,,,,,,,
SentryGun03Retract,Sentry Gun 1 - Player (retractable),,,,,,,,
SentryGun05,Sentry Gun 2 - Player,,,,,,,,
SentryGun05Retract,Sentry Gun 2 - Player (retractable),,,,,,,,
SentryGunBlocks,Sentry Guns - Player,,,,,,,,
TurretBaseProjectileBlocks,Projectile Turrets,,,,,,,,
TurretBaseMinigunRetract,Minigun Turret (retractable),,,,,,,,
TurretBaseRocketBlocks,Rocket Turrets,,,,,,,,
TurretBaseRocketRetract,Rocket Turret (retractable),,,,,,,,
TurretBaseFlakRetract,Flak Turret (retractable),,,,,,,,
TurretBaseLaserBlocks,Laser Turrets,,,,,,,,
TurretBasePulseLaserRetract,Pulse Laser Turret,,,,,,,,
TurretBasePlasmaRetract,Plasma Turret (retractable),,,,,,,,
TurretBaseArtilleryBlocks,Artillery Turrets,,,,,,,,
TurretBaseArtilleryRetract,Artillery Turret (retractable),,,,,,,,
TurretGVMinigunBlocks,Minigun Turrets,,,,,,,,
TurretGVMinigunRetract,Minigun Turret (retractable),,,,,,,,
TurretGVRocketBlocks,Rocket Turrets,,,,,,,,
TurretGVRocketRetract,Rocket Turret (retractable),,,,,,,,
TurretGVPlasmaBlocks,Plasma Turrets,,,,,,,,
TurretGVPlasmaRetract,Plasma Turret (retractable),,,,,,,,
TurretGVArtilleryBlocks,Artillery Turrets,,,,,,,,
TurretGVArtilleryRetract,Artillery Turret (retractable),,,,,,,,
TurretGVToolBlocks,Tool Turrets,,,,,,,,
TurretGVToolRetract,Multiturret (retractable),,,,,,,,
TurretGVDrillRetract,Drill Turret (retractable),,,,,,,,
LeverSV,Lever,,,,,,,,
MotionSensorSV,Motion Sensor,,,,,,,,
LightBarrierSV,Light Barrier,,,,,,,,
bmAlienSwamp,Alien Swamp,,,,,,,,
bmFungus,Fungus,,,,,,,,
bmHeath,Heath,,,,,,,,
bmPeat,Peat,,,,,,,,
bmShallowWaterLilies,Shallow Water Lilies,,,,,,,,
bmSwampEdge,Swamp Edge,,,,,,,,
bmSwampUpper,Swamp Upper,,,,,,,,
bmTallTrees,Tall Trees,,,,,,,,
bmMorass,Morass,,,,,,,,
bmMorass_1,Morass,,,,,,,,
SentryGun01Retract,Sentry Gun 1 - Alien (retractable),,,,,,,,
SentryGun02Retract,Sentry Gun 2 - Alien (retractable),,,,,,,,
ldgWarping,Warping...,,,,,,,,
bkiSurvivalTool,"Tool used for basic defence, resource gathering from rocks and salvaging of structures",,,,,,,,
mapRouteHeader,ROUTE,,,,,,,,
ToggleRouteList,Route,,,,,,,,
ToggleWorldInfo,Planet Info,,,,,,,,
map2DView,2D,,,,,,,,
map3DView,3D,,,,,,,,
ClearRouteList,Clear,,,,,,,,
invMass,Mass:,,,,,,,,
invVolume,Volume:,,,,,,,,
cplCPU,CPU:,,,,,,,,
cplEnergy,Energy:,,,,,,,,
vstFuelBasedEnergy,Fuel-Based Energy,,,,,,,,
vstCPU,CPU:,,,,,,,,
vstCurrentOutput,Current Output:,,,,,,,,
cplLandclaimDevice,Landclaim Device:,,,,,,,,
utsLiter,L,,,,,,,,
ShutterDoorLargeBlocks,Shutter Doors,,,,,,,,
ShutterDoorSmallBlocks,Shutter Doors,,,,,,,,
texHide,Hide,,,,,,,,
texShow,Show,,,,,,,,
TurretBaseCannonRetract,Cannon Turret (retractable),,,,,,,,
lswConnection,Material Transmitter,,,,,,,,
titleLogisticsWindow,Logistics,,,,,,,,
mtwLogistics,Logistics,,,,,,,,
ToggleWarplines,Warp Lines,,,,,,,,
btnToggleOrbitlines,Orbit Lines,,,,,,,,
mapTerritoryView,Territory View,,,,,,,,
msgLogisticsNoContainerTwice,Cannot display same container on both sides,,,,,,,,
cplCoreDestructible,Destructible,,,,,,,,
PentaxidElement,Elemental Pentaxid,,,,,,,,
hudLvl,Lvl,,,,,,,,
ConnectedContainer,Connected container,,,,,,,,
BackpackOfPlayer,Backpack of {0},,,,,,,,
fcwReputationPoints,Reputation Points,,,,,,,,
fcwReputationStatus,Reputation,,,,,,,,
fcwHostile,Hostile,,,,,,,,
fcwUnfriendly,Unfriendly,,,,,,,,
fcwNeutral,Neutral,,,,,,,,
fcwFriendly,Friendly,,,,,,,,
fcwHonored,Honored,,,,,,,,
cplAlien,NPC Factions,,,,,,,,
igmWarnReputationChange,[ff0000]Warning: It will change your reputation to {0} with faction {1}![-],,,,,,,,
igmFactionStatusChange,Status with Faction {0} changed to {1}.,,,,,,,,
BA_Crashed_Hyperion,Crashed Hyperion,,,,,,,,
BA_Crashed_Talos_back,Crashed MS Titan (back part),,,,,,,,
BA_Crashed_Talos_front,Crashed MS Titan (front part),,,,,,,,
BA_Crashed_Talos_mid,Crashed MS Titan (mid part),,,,,,,,
BA_Crashed_Titan,Crashed Ship,,,,,,,,
SpawnNewBaseM,Base Starter (Medium),,,,,,,,
SpawnNewBaseS,Base Starter (Small),,,,,,,,
SpawnNewCVM,Capital Vessel Starter (Medium),,,,,,,,
SpawnNewCVS,Capital Vessel Starter (Small),,,,,,,,
cplAutoBrake,Auto Brake,,,,,,,,
bhiPlanetSize,Set the Starter Planet Size in game,,,,,,,,
mnuPlanetSize,Planet Size:,,,,,,,,
mnuPlanetSizeSmall,Small,,,,,,,,
mnuPlanetSizeMedium,Medium,,,,,,,,
mnuPlanetSizeLarge,Large,,,,,,,,
mnuPlanetSizeVeryLarge,Very Large,,,,,,,,
ngmSurvival,Survival,,,,,,,,
ngmCreative,Creative,,,,,,,,
ngmScenario,Scenario,,,,,,,,
ngmSurvivalInfo,"Build, fight, explore and master the Galactic Survival in your very own way",,,,,,,,
mapDifficulty,Difficulty:,,,,,,,,
mnuPlayerSetup,Player Avatar Settings,,,,,,,,
CV_ClusterDrone,Carrier,,,,,,,,
pdmDied,You died!,,,,,,,,
pdmShot,You were shot,,,,,,,,
pdmShotBy,You were shot by {0},,,,,,,,
pdmExplosion,You died in an explosion,,,,,,,,
pdmStarved,You starved to death,,,,,,,,
pdmOxygen,You died due to lack of oxygen,,,,,,,,
pdmDisease,You were killed by a disease,,,,,,,,
pdmDrowning,You drowned,,,,,,,,
pdmFall,You were killed by a severe impact,,,,,,,,
pdmSuicide,You killed yourself,,,,,,,,
pdmRadiation,You died of radiation,,,,,,,,
pdmMelee,You were killed by a melee attack,,,,,,,,
pdmMeleeBy,{0} killed you with a melee attack,,,,,,,,
pdmBodyTemp,You died of heat or cold,,,,,,,,
pdmAcidRain,You died of acid rain,,,,,,,,
pdmBlockDamage,You were smashed by a falling block,,,,,,,,
pdmBleeding,You died of blood loss,,,,,,,,
pdmFire,You died in a fire,,,,,,,,
pdmHealthDown,You ran out of health,,,,,,,,
traTalkTrader,Press {{0}} to talk to trader {0},,,,,,,,
traBadReputation,Your reputation is too bad to talk to trader {0}. Current reputation: {1},,,,,,,,
ContainerHarvestNew,Harvest Container,,,,,,,,
RemoteConnection,Wireless Connection,,,,,,,,
igmNotEnoughCPU,You do not have enough CPU to place block,,,,,,,,
cpgNPCSpawner,NPC Spawner,,,,,,,,
seTimeRemainMins,{0}m,,,,,,,,
seTimeRemainSecs,{0}s,,,,,,,,
pdmStatusEffect,You died due to {0},,,,,,,,
mapHUDDisplayLbl,HUD Display:,,,,,,,,
mapPOIStructsView,POI and Structures,,,,,,,,
mapResourcesView,Resource Deposits,,,,,,,,
igmEnteringTerritory,You are entering {0} territory. Your current reputation is: {1},,,,,,,,
bpdDigoutTerrain,Terrain removal,,,,,,,,
btnPolaris,Polaris,,,,,,,,
btnTalon,Talon,,,,,,,,
btnZirax,Zirax,,,,,,,,
trwDiscountHeader,You get a discount of {0}% on all goods!,,,,,,,,
trwDiscount,Discount {0}%,,,,,,,,
trwDefaultSellingText,"Hello, my name is <NAME>,\nI am selling <GOODS>.\nYou can pay with <PAYMENT>\n<DISCOUNTTEXT>.",,,,,,,,
titleRewardedChapters:,Chapters Rewarded:,,,,,,,,
btnTutorial,Tutorial,,,,,,,,
pdaTutorial,Tutorial,,,,,,,,
dlgSkipChapterWithSkipRewards,PLEASE NOTE: If you skip this chapter you will be given items that you otherwise would obtain by playing the chapter.\nYou cannot play the chapter at any time later.\n\nDo you want to skip?,,,,,,,,
Recoil,Recoil,,,,,,,,
rewardRepTarget,Reputation target with faction(s):,,,,,,,,
rewardRep,Reputation points with faction(s):,,,,,,,,
igmCantPlace2ndContController,Cannot place another container controller here,,,,,,,,
igmCantConnect2ContController,Cannot connect two container controllers,,,,,,,,
bkiEpicWeapon,An epic weapon can not be repaired.,,,,,,,,
dlgDefaultMiniBriefMsg,Confirm mission '{0}' activation?,,,,,,,,
RaySpread,Weapon Spread,,,,,,,,
igmNotArmorItem,Not an armor / boost item,,,,,,,,
VolumeCapacity,Volume Capacity,,,,,,,,
MaxVolumeCapacity,Max. Vol. Capacity,,,,,,,,
CPUIn,CPU,,,,,,,,
ContainerControllerLarge,Container Controller,,,,,,,,
ContainerExtensionLarge,Container Extension,,,,,,,,
ContainerControllerSmall,Container Controller,,,,,,,,
ContainerExtensionSmall,Container Extension,,,,,,,,
BoardingRampBlocks,Boarding Ramps,,,,,,,,
RampLargeBlocks,Ramps,,,,,,,,
RampSmallBlocks,Ramps,,,,,,,,
AlienCivilian1,Alien Civilian,,,,,,,,
AlienCivilian1Fat,Alien Civilian,,,,,,,,
AlienCivilian1Small,Alien Civilian,,,,,,,,
AlienCivilian2,Alien Civilian,,,,,,,,
AlienCivilian2Fat,Alien Civilian,,,,,,,,
AlienCivilian2Thin,Alien Civilian,,,,,,,,
AlienCivilian3,Alien Civilian,,,,,,,,
AlienCivilian3Fat,Alien Civilian,,,,,,,,
AlienCivilian4,Alien Civilian,,,,,,,,
AlienCivilian4Fat,Alien Civilian,,,,,,,,
AlienCivilian5,Alien Civilian,,,,,,,,
mapNoBuildZone,No Build Zone,,,,,,,,
DrillDebug,Drill (Debug),,,,,,,,
RadarSuitDebug,Detector (Debug),,,,,,,,
Deconstructor,Deconstructor,,,,,,,,
bkiContainerExtension,Cargo Extension for building modular containers.,,,,,,,,
bkiContainerController,Required for modular containers.,,,,,,,,
LandingGearCVRetLargeDouble,Landing Gear 2 (Retractable),,,,,,,,
LandingGearCVRetLargeSingle,Landing Gear 1 (Retractable),,,,,,,,
LandingGearSVSingle,Landing Gear 1 (Retractable),,,,,,,,
LandingGearSVRetDouble,Landing Gear 2 (Retractable),,,,,,,,
LandingGearSVRetSkid,Landing Gear 1 (Folding),,,,,,,,
LandingGearSVSideStrut,Landing Gear 2 (Folding to Side),,,,,,,,
LandingGearSVRetLargeSingleV3,Heavy Landing Gear 1 (Retractable),,,,,,,,
LandingGearSVRetLargeSingleV2,Heavy Landing Gear 3 (Retractable),,,,,,,,
LandingGearSVRetLargeDoubleV3,Heavy Landing Gear 2 (Retractable),,,,,,,,
LandingGearSVRetLargeDoubleV2,Heavy Landing Gear 4 (Retractable),,,,,,,,
FillerBlock,Filler Block,,,,,,,,
DancingHuman1,Dancing Human,,,,,,,,
DancingHuman2,Dancing Human,,,,,,,,
DancingHuman3,Dancing Human,,,,,,,,
DancingAlien1,Dancing Alien,,,,,,,,
DancingAlien2,Dancing Alien,,,,,,,,
SecurityGuard2,Security Guard,,,,,,,,
ConsoleSmallNPC,Console Small NPC,,,,,,,,
CoreNPC,NPC Core,,,,,,,,
CoreNPCAdmin,NPC Core (Admin),,,,,,,,
TurretEnemyRocket,Rocket Turret (Alien),,,,,,,,
TurretEnemyArtillery,Artillery Turret (Alien),,,,,,,,
DroneSpawner,Drone Spawn,,,,,,,,
DroneSpawner2,Drone Spawn 2,,,,,,,,
StandingTalon,Talon (standing),,,,,,,,
StandingAlienAssassin,Red Assassin (standing),,,,,,,,
StandingHexapod,Hexapod (standing),,,,,,,,
HoverEngineSmallDeco,Hover Engine Small (Deco),,,,,,,,
HoverEngineLargeDeco,Hover Engine Large (Deco),,,,,,,,
DancingAlien3,Dancing Alien,,,,,,,,
DancingAlien4,Dancing Alien,,,,,,,,
Beer,Beer,,,,,,,,
SurvivalTool,Survival Tool,,,,,,,,
SproutDead,Dead Sprout,,,,,,,,
ContainerHarvestControllerSmall,Container Controller (Ore and Wood),,,,,,,,
ContainerHarvestControllerLarge,Container Controller (Ore and Wood),,,,,,,,
ContainerAmmoControllerSmall,Container Controller (Ammo),,,,,,,,
ContainerAmmoControllerLarge,Container Controller (Ammo),,,,,,,,
cplSpawnBAFaction,Same as Base,,,,,,,,
cplSpawnerFaction,Faction:,,,,,,,,
cplSpawnerStatic,Static:,,,,,,,,
FastRocketGV,130mm H-MSL,,,,,,,,
mapLandclaimZone,Landclaim Zone,,,,,,,,
ngmFreedom,Freedom,,,,,,,,
ContainerLargeBlocks,Cargo Boxes,,,,,,,,
ContainerSmallBlocks,Cargo Boxes,,,,,,,,
ContainerAmmoLarge,Ammo Box,,,,,,,,
sswAutoBrake,Brake | Cruise:,,,,,,,,
btnUCH,Solo Mission,,,,,,,,
igmNoStructInReach,Cannot use Logistics since no structure (vessel or base) in reach,,,,,,,,
PlasticSmallBlocks,Carbon Composite Blocks S,,,,,,,,
PlasticLargeBlocks,Carbon Composite Blocks L,,,,,,,,
PlasticFullLarge,Carbon Composite Block L,,,,,,,,
PlasticThinLarge,Carbon Composite Block L (thin),,,,,,,,
PlasticFullSmall,Carbon Composite Block S,,,,,,,,
PlasticThinSmall,Carbon Composite Block S (thin),,,,,,,,
PlasticMaterial,Carbon Substrate,,,,,,,,
utsWatt,PU,,,,,,,,
utsWatthour,PUh,,,,,,,,
utsVolume,SU,,,,,,,,
inpFactionMenu,Logistic Menu,,,,,,,,
ngmCreativeInfo,Build freely in a Creative Sandbox mode without enemies and other constraints,,,,,,,,
ngmFreedomInfo,"Like Survival but with unlimited health, resources and no hunger management",,,,,,,,
ngmScenarioInfo,Up for additional content and stories? Subscribed scenarios from the workshop can be found here!,,,,,,,,
hint_CHAPTYPE_ReputationLimited,{0} needs a reputation of {1} to be activatable ,,,,,,,,
Multiplayer,JOIN A GAME,,,,,,,,
New Game,NEW GAME,,,,,,,,
igmLandingEscapePod,You are approaching planet {0}. Steer your Escape Pod to a safe spot!,,,,,,,,
igmNotConnectedToContainer,You are not connected to a container via the Logistic Network (F4),,,,,,,,
repInfoAttackMember,Attacking member of faction {0},,,,,,,,
repInfoPerDamagePoint,per damage point dealt,,,,,,,,
repInfoKilling,Killing member of faction {0},,,,,,,,
repInfoAttackPrey,Attacking PREY in {0} territory,,,,,,,,
repInfoAttackPredator,Attacking PREDATOR in {0} territory,,,,,,,,
repInfoDestroyBlock,Destroying a block or device,,,,,,,,
repInfoOpenContainer,Opening a container,,,,,,,,
repInfoSpawnStruct,Spawn a structure or vessel in {0} territory,,,,,,,,
repInfoStayInTerritory,Stay in {0} territory with any vessel,,,,,,,,
repInfoMineOre,Mine ore in {0} territory,,,,,,,,
repInfoHarvestPlant,Harvest a plant in {0} territory,,,,,,,,
repInfoDestroyPlant,Destroy a plant in {0} territory,,,,,,,,
repInfoStayOutsideTerr,Stay outside of {0} faction territory,,,,,,,,
repInfoStayOutsideTerrExt,"every 5 real time minutes, if reputation is HOSTILE",,,,,,,,
repInfoThresholdLevel,(none if reputation is {0} or better),,,,,,,,
repInfoTriggerLevel,(reputation instantly will drop to {0}),,,,,,,,
repInfoToRivalryFaction,{0} to {1},,,,,,,,
tipbActiveWhenStructsInReach,Will be active while you are in range of a LOGISTIC Network - then use 'F4' to access,,,,,,,,
tiphConnectContainerHeading,Connect to container on the right,,,,,,,,
tipbConnectContainerBody,"If enabled picked up items will be put in that container, also enables the 'Connected Toolbar' where you can store items to use for building etc.",,,,,,,,
tiphConnectedToolbar,Connected Toolbar,,,,,,,,
tipbConnectedToolbarEnabled,While selected (e.g. with 'T') you can use the items you moved here from the connected container,,,,,,,,
tipbConnectedToolbarDisabled,Connect to a container to move items here that don't fit into your personal storage,,,,,,,,
tiphPlayerToolbar,Player Toolbar,,,,,,,,
tipbPlayerToolbar,Personal storage items,,,,,,,,
tiphConstructorAccessContainer,Container Access,,,,,,,,
tipbConstructorAccessContainer,Access the selected container to arrange your items\n(This view here is read-only),,,,,,,,
igmPickupTrash,Press '{{0}}' to pick up debris,,,,,,,,
repInfoOverviewGeneral,Trading with a faction requires at least FRIENDLY reputation\nHONORED will get you a price cut when trading,,,,,,,,
repInfoStayInTerritoryExt,"every 5 real time minutes, if reputation is NEUTRAL or below",,,,,,,,
igmCantChangeStruct,No permission to modify this structure,,,,,,,,
ContainerMS01Small,Cargo Box,,,,,,,,
ScifiContainer1Small,Cargo Box 1,,,,,,,,
ScifiContainer2Small,Cargo Box 2,,,,,,,,
ScifiContainerPowerSmall,Cargo Box 3,,,,,,,,
ContainerMS01Large,Cargo Box,,,,,,,,
ScifiContainer1Large,Cargo Box 1,,,,,,,,
ScifiContainer2Large,Cargo Box 2,,,,,,,,
ScifiContainerPowerLarge,Cargo Box 3,,,,,,,,
CargoContainerSmall,Cargo Box 4,,,,,,,,
CargoContainerMedium,Cargo Box 5,,,,,,,,
CargoContainerSV,Cargo Box 4,,,,,,,,
Start Coop,CO-OP,,,,,,,,
ngmCoop,Co-Op Game,,,,,,,,
ngmSinglePlayer,Single Player Game,,,,,,,,
ngmSP,Single Player,,,,,,,,
ngmCP,Co-Op,,,,,,,,
Start Game Caps,START GAME,,,,,,,,
Single Player,SINGLE PLAYER,,,,,,,,
ConstructorT0,Small Constructor,,,,,,,,
ttwHVConstructor,Small Constructor,,,,,,,,
bpdKeepTopSoil,Keep Top Soil,,,,,,,,
prefixAssignedContainer,A,,,,,,,,
prefixConnectedContainer,C,,,,,,,,
TalonGuardianCrossbowGroup,Talon (Crossbow),,,,,,,,
TalonSentinelCrossbow,Talon Guardian (Crossbow),,,,,,,,
TalonSentinelRed,Talon Guardian,,,,,,,,
TalonChief,Talon Chief,,,,,,,,
TalonGuardian,Talon,,,,,,,,
TalonGuardianGroup,Talon,,,,,,,,
TalonGuardianLeader,Talon - Leader,,,,,,,,
mnuPlayfieldDiff,Planet Difficulty:,,,,,,,,
ngmDiffEasy,Easy,,,,,,,,
ngmDiffMed,Medium,,,,,,,,
ngmDiffHard,Hard,,,,,,,,
ngmDiffUltra,Ultra,,,,,,,,
ngmNone,None,,,,,,,,
mnuWorldO2Content,O2 Concentration:,,,,,,,,
mnuAtmosBreathable,Breathable:,,,,,,,,
tiphAccessDeviceOfContainer,Access device,,,,,,,,
tipbAccessDeviceOfContainer,Access first device that uses the assigned container,,,,,,,,
igmItemNotAccepted,Item not accepted,,,,,,,,
igmItemNotAcceptedReasonVolume,Volume capacity exceeded,,,,,,,,
btnMassVolumeCheck,Check Mass / Volume,,,,,,,,
igmWarnLeavingLogisticNetwork,You are about to leave the Remote Logistics Network - turn around to avoid a disconnect,,,,,,,,
mnuCheckMassVolume,Check Mass / Volume,,,,,,,,
bhiCheckMassVolume,Enable/Disable Mass/Volume,,,,,,,,
rewardDropBox,Mission Container,,,,,,,,
inpToggleInventory,Connected Toolbar,,,,,,,,
btnAccept,Accept,,,,,,,,
btnDecline,Decline,,,,,,,,
pdaOpenPda,Open your PDA with [c][ffff00]F1[/c],,,,,,,,
pdaMissionAvailable,The mission '{0}' is now available in the PDA (F1),,,,,,,,
pdaCanActivate,Mission '{0}' is playable again (F1). ,,,,,,,,
igmNoSpotlightAndNightVision,Spotlights not available!,,,,,,,,
igmCantUseFromCToolbar,Not possible to use from connected toolbar!,,,,,,,,
cplNPCCanOpenDoor,NPCs can open door,,,,,,,,
hudGameOver,GAME OVER,,,,,,,,
hudEnemyControl,The Zirax have taken control of your base!,,,,,,,,
hudWaitingForPlayers,Waiting for players,,,,,,,,
cbxAITriggersSensor,NPCs do trigger sensor,,,,,,,,
ConstructorHV,Small Constructor,,,,,,,,
placeBA,Placeable on Bases,,,,,,,,
placeCV,Placeable on Capital Vessels,,,,,,,,
placeSV,Placeable on Small Vessels,,,,,,,,
placeHV,Placeable on Hover Vessels,,,,,,,,
cpgLandingGear,Retractable Landing Gears,,,,,,,,
ThrusterGVRoundLarge,Thruster L,,,,,,,,
ThrusterGVRoundLargeT2,Thruster L (T2),,,,,,,,
ThrusterGVRoundNormalT2,Thruster M (T2),,,,,,,,
WoodExtended,Wood Block,,,,,,,,
ConcreteExtended,Concrete Block,,,,,,,,
ConcreteArmoredExtended,Armored Concrete Blocks,,,,,,,,
PlasticExtendedLarge,Carbon Composite Block L,,,,,,,,
HullExtendedLarge,Steel Block L,,,,,,,,
HullArmoredExtendedLarge,Hardened Steel Block L,,,,,,,,
HullCombatExtendedLarge,Combat Steel Block L,,,,,,,,
AlienExtended,Xeno Steel Block,,,,,,,,
HullExtendedSmall,Steel Block S,,,,,,,,
HullArmoredExtendedSmall,Hardened Steel Block S,,,,,,,,
HullCombatExtendedSmall,Combat Steel Blocks S,,,,,,,,
PlasticExtendedSmall,Carbon Composite Blocks S,,,,,,,,
wePoleFog,Pole Fog,,,,,,,,
mnuPlanetSizeNA,N/A,,,,,,,,
cplPredator,Predator / Alien ,,,,,,,,
bpwSpawnName,Spawn Name,,,,,,,,
plwBodyTemperature,Suit Temperature:,,,,,,,,
bmCanyon,Canyon,,,,,,,,
bmCanyonEdge,Canyon Edge,,,,,,,,
bmCliffs,Cliffs,,,,,,,,
bmDeepCanyon,Deep Canyon,,,,,,,,
bmHills,Hills,,,,,,,,
bmLowMountains_1,Low Mountains,,,,,,,,
bmLowMountains_2,Low Mountains,,,,,,,,
bmPlateau,Plateau,,,,,,,,
bmRifts_1,Rifts,,,,,,,,
bmShallowCanyon,Shallow Canyon,,,,,,,,
bmSmallCrater_1,Small Crater,,,,,,,,
bmSmallCrater_2,Small Crater,,,,,,,,
bmAbyss,Abyss,,,,,,,,
bmCoralReefs,Coral Reefs,,,,,,,,
bmDeepSea,Deep Sea,,,,,,,,
bmFluid,Fluid,,,,,,,,
bmForestClearing,Forest Clearing,,,,,,,,
bmGravelBeach,Gravel Beach,,,,,,,,
bmGrasslandShore,Grassland Shore,,,,,,,,
bmHighPalms,High Palms,,,,,,,,
bmKelpForest,Kelp Forest,,,,,,,,
bmOpenSea,Open Sea,,,,,,,,
bmPalmBeach,Palm Beach,,,,,,,,
bmPalmDunes,Palm Dunes,,,,,,,,
bmPalmForest,Palm Forest,,,,,,,,
bmRocks_1,Rocks,,,,,,,,
bmSandBeach,Beach,,,,,,,,
bmSandBeach_1,Beach,,,,,,,,
bmShallowWater_1,Shallow Water,,,,,,,,
bmShelf,Shelf,,,,,,,,
bmSurf,Surf,,,,,,,,
bmSurf_1,Surf,,,,,,,,
bmSwampShore,Swamp Shore,,,,,,,,
bmTropicalHills,Tropical Hills,,,,,,,,
bkiBandages,Restores around 150 health. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
CockpitBlocksSVT2,Cockpits (armored),,,,,,,,
CockpitSV_ShortRangeT2,Cockpit 2 (armored),,,,,,,,
CockpitSV01T2,Cockpit 1 (armored),,,,,,,,
CockpitSV02NewT2,Cockpit 3 (armored),,,,,,,,
CockpitSV04T2,Cockpit 4 (armored),,,,,,,,
CockpitSV05NewT2,Cockpit 5 (armored),,,,,,,,
CockpitSV06T2,Cockpit 6 (armored),,,,,,,,
CockpitSV07NewT2,Cockpit 7 (armored),,,,,,,,
AlienOrganism,Alien Organism,,,,,,,,
AncientRelics,Ancient Relics,,,,,,,,
Fertilizer,Fertilizer,,,,,,,,
Leather,Leather,,,,,,,,
Liquors,Liquors,,,,,,,,
LuxuryGoods,Luxury Goods,,,,,,,,
Narcotics,Narcotics,,,,,,,,
Optronics,Optronics,,,,,,,,
RawDiamond,Raw Diamond,,,,,,,,
Robotics,Robotics,,,,,,,,
ToxicWaste,Toxic Waste,,,,,,,,
DecoTribalBlocks,Tribal Furnishing (Deco),,,,,,,,
cplHitpointsHeader,SHIELD,,,,,,,,
PentaxidTank,Pentaxid Tank,,,,,,,,
vstWarpDriveTanks,Pentaxid Tanks:,,,,,,,,
PentaxidTankSV,Pentaxid Tank,,,,,,,,
cplWarpTankHeader,PENTAXID,,,,,,,,
ShieldGeneratorBA,Polarized Hull Shield (T1),,,,,,,,
ShieldGeneratorBAT2,Polarized Hull Shield (T2),,,,,,,,
ShieldGeneratorCV,Polarized Hull Shield (T1),,,,,,,,
ShieldGeneratorCVT2,Polarized Hull Shield (T2),,,,,,,,
igmCannotEnterTooNearToSpace,"Cannot enter, too close to a space!",,,,,,,,
sswShield,Shield:,,,,,,,,
igmPlantNotGrowingRad,Plant is not growing because radiation is too high,,,,,,,,
igmPlantNotGrowingTemp,Plant is not growing because the temperature is too high or too low,,,,,,,,
igmPlantNotGrowingLight,Plant is not growing because there is not enough light,,,,,,,,
igmPlantNotGrowingOxygen,Plant is not growing because there is no oxygen,,,,,,,,
igmNoPlayerLight,Player light not available with interior suit. You must wear an armor ,,,,,,,,
PentaxidCrystal,Pentaxid (refined),,,,,,,,
bkiPentaxidTank,"Stores Pentaxid crystals, used for exotic energy applications, like warp jump and shields.  ",,,,,,,,
cplBatteryPct,Battery:,,,,,,,,
cplDamageLevel,Damage Level:,,,,,,,,
igmNotPlaceableShieldOff,Not possible. Please deactivate polarized hull shield first,,,,,,,,
imgNoWarpShieldOff,Not possible. Please deactivate polarized hull shield first,,,,,,,,
bkiHoverEngineThruster,"Basic ground repulsor engine, providing integrated, but limited directional thrust and torque.\nPlace several engines and mind weight distribution to ensure the HV is well balanced.\n\nDoes NOT work on water surface!",,,,,,,,
Shields,Shield,,,,,,,,
bmGrove,Grove,,,,,,,,
bmHighGrass,High Grass,,,,,,,,
HoverEngineThruster,Ground Repulsor Engine,,,,,,,,
rdlResourceMining,Resource Drill,,,,,,,,
rdlResourceMiningManualTxt,Removes terrain and extracts ores from underground resource deposits as well as from surface rocks. DOES NOT pick up ores automatically,,,,,,,,
rdlResourceMiningTxt,Removes terrain and extracts ores from underground resource deposits as well as from surface rocks. Automatically picks up ores.,,,,,,,,
rdlFineDrilling,Fine Drill,,,,,,,,
rdlFineDrillingTxt,"Removes terrain in a smaller radius than the resource drill. Will NOT extract ores, but instead DESTROYS deposits and stones ore content !",,,,,,,,
IsBlocksThrusters,Obstructs thruster,,,,,,,,
igmDamageTooLow,You cannot damage the target with this weapon!\nSwitch to a different weapon mode by clicking RMB or use another weapon.,,,,,,,,
btnScreenMode,Screen Mode,,,,,,,,
btnBorderlessWindow,Borderless Window,,,,,,,,
hintScreenMode,"Sets the screen mode for the game, e.g. fullscreen or windowed",,,,,,,,
hintBorderlessWindow,Determines if non-fullscreen window will be borderless. You must [c][ff4d4d]restart the game[-][5fa8ff] for this to take effect.,,,,,,,,
lblScreenModeWindowed,Windowed,,,,,,,,
lblScreenModeFullscreenWindow,Fullscreen Window,,,,,,,,
lblScreenModeExclusiveFullscreen,Exclusive Fullscreen,,,,,,,,
cplThrusterNoOpenSpace,Thruster blocked. Remove any not allowed block in the thruster's exhaust path.,,,,,,,,
SolarPanelEfficiency,Efficiency,,,,,,,,
bkiSolarPanel,"Green LEDs: Mean efficiency during a whole day cycle (influenced by the placement of the solar panel).\n\nYellow LEDs: Current efficiency of the solar panel (influenced by day/night, weather etc)",,,,,,,,
igmBaseUnderAttack,Your base is under attack by {0} faction. Get into defence position and protect your base.,,,,,,,,
StairsBlocks,Stairs (Steel),,,,,,,,
StairsBlocksConcrete,Stairs (Concrete),,,,,,,,
StairsBlocksWood,Stairs (Wood),,,,,,,,
